     0.26700E+00     0.79433E+11     0.75751E+12  5.040173     0.19622E+04     0.68976E+12  0.280000
     0.27180E+00     0.83176E+11     0.78060E+12  5.040173     0.19825E+04     0.71218E+12  0.280000
     0.27667E+00     0.87096E+11     0.80433E+12  5.040173     0.20029E+04     0.73523E+12  0.280000
     0.28162E+00     0.91201E+11     0.82868E+12  5.040173     0.20235E+04     0.75893E+12  0.280000
     0.28666E+00     0.95499E+11     0.85366E+12  5.040173     0.20443E+04     0.78328E+12  0.280000
     0.29178E+00     0.10000E+12     0.87925E+12  5.040173     0.20652E+04     0.80829E+12  0.280000
     0.29698E+00     0.10471E+12     0.90548E+12  5.040173     0.20863E+04     0.83401E+12  0.280000
     0.30227E+00     0.10965E+12     0.93244E+12  5.040173     0.21075E+04     0.86048E+12  0.280000
     0.30766E+00     0.11482E+12     0.96015E+12  5.040173     0.21288E+04     0.88774E+12  0.280000
     0.31313E+00     0.12023E+12     0.98865E+12  5.040173     0.21503E+04     0.91578E+12  0.280000
     0.31870E+00     0.12589E+12     0.10179E+13  5.040173     0.21719E+04     0.94462E+12  0.280000
     0.32436E+00     0.13183E+12     0.10480E+13  5.040173     0.21936E+04     0.97429E+12  0.280000
     0.33012E+00     0.13804E+12     0.10788E+13  5.040173     0.22155E+04     0.10048E+13  0.280000
     0.33597E+00     0.14454E+12     0.11105E+13  5.040173     0.22375E+04     0.10361E+13  0.280000
     0.34193E+00     0.15136E+12     0.11431E+13  5.040173     0.22596E+04     0.10684E+13  0.280000
     0.34800E+00     0.15849E+12     0.11765E+13  5.040173     0.22819E+04     0.11015E+13  0.280000
     0.35417E+00     0.16596E+12     0.12108E+13  5.040173     0.23042E+04     0.11356E+13  0.280000
     0.36044E+00     0.17378E+12     0.12462E+13  5.040173     0.23267E+04     0.11708E+13  0.280000
     0.36683E+00     0.18197E+12     0.12826E+13  5.040173     0.23492E+04     0.12072E+13  0.280000
     0.37332E+00     0.19055E+12     0.13203E+13  5.040173     0.23718E+04     0.12447E+13  0.280000
     0.37993E+00     0.19953E+12     0.13593E+13  5.040173     0.23945E+04     0.12835E+13  0.280000
     0.38665E+00     0.20893E+12     0.13996E+13  5.040173     0.24173E+04     0.13235E+13  0.280000
     0.39348E+00     0.21878E+12     0.14412E+13  5.040173     0.24402E+04     0.13648E+13  0.280000
     0.40043E+00     0.22909E+12     0.14843E+13  5.040173     0.24632E+04     0.14074E+13  0.280000
     0.40749E+00     0.23988E+12     0.15288E+13  5.040173     0.24862E+04     0.14514E+13  0.280000
     0.41467E+00     0.25119E+12     0.15747E+13  5.040173     0.25094E+04     0.14967E+13  0.280000
     0.42197E+00     0.26303E+12     0.16221E+13  5.040173     0.25327E+04     0.15434E+13  0.280000
     0.42938E+00     0.27542E+12     0.16708E+13  5.040173     0.25561E+04     0.15913E+13  0.280000
     0.43693E+00     0.28840E+12     0.17210E+13  5.040173     0.25797E+04     0.16404E+13  0.280000
     0.44459E+00     0.30199E+12     0.17726E+13  5.040173     0.26036E+04     0.16907E+13  0.280000
     0.45239E+00     0.31623E+12     0.18256E+13  5.040173     0.26277E+04     0.17423E+13  0.280000
     0.46032E+00     0.33113E+12     0.18796E+13  5.040173     0.26522E+04     0.17950E+13  0.280000
     0.46839E+00     0.34674E+12     0.19349E+13  5.040173     0.26770E+04     0.18490E+13  0.280000
     0.47659E+00     0.36308E+12     0.19914E+13  5.040173     0.27022E+04     0.19041E+13  0.280000
     0.48494E+00     0.38019E+12     0.20490E+13  5.040173     0.27280E+04     0.19603E+13  0.280000
     0.49344E+00     0.39811E+12     0.21074E+13  5.040173     0.27543E+04     0.20176E+13  0.280000
     0.50210E+00     0.41687E+12     0.21672E+13  5.040173     0.27814E+04     0.20757E+13  0.280000
     0.51093E+00     0.43652E+12     0.22260E+13  5.040173     0.28091E+04     0.21344E+13  0.280000
     0.51993E+00     0.45709E+12     0.22847E+13  5.040173     0.28377E+04     0.21936E+13  0.280000
     0.52913E+00     0.47863E+12     0.23426E+13  5.040173     0.28670E+04     0.22530E+13  0.280000
     0.53853E+00     0.50119E+12     0.23990E+13  5.040173     0.28972E+04     0.23124E+13  0.280000
     0.54816E+00     0.52481E+12     0.24537E+13  5.040173     0.29284E+04     0.23716E+13  0.280000
     0.55802E+00     0.54954E+12     0.25068E+13  5.040173     0.29605E+04     0.24304E+13  0.280000
     0.56815E+00     0.57544E+12     0.25582E+13  5.040173     0.29935E+04     0.24887E+13  0.280000
     0.57855E+00     0.60256E+12     0.26077E+13  5.040173     0.30275E+04     0.25461E+13  0.280000
     0.58924E+00     0.63096E+12     0.26554E+13  5.040173     0.30623E+04     0.26026E+13  0.280000
     0.60025E+00     0.66069E+12     0.27015E+13  5.040173     0.30979E+04     0.26584E+13  0.280000
     0.61159E+00     0.69183E+12     0.27466E+13  5.040173     0.31341E+04     0.27136E+13  0.280000
     0.62327E+00     0.72444E+12     0.27913E+13  5.040173     0.31706E+04     0.27684E+13  0.280000
     0.63530E+00     0.75858E+12     0.28363E+13  5.040173     0.32074E+04     0.28229E+13  0.280000
     0.64771E+00     0.79433E+12     0.28822E+13  5.040173     0.32442E+04     0.28773E+13  0.280000
     0.66049E+00     0.83176E+12     0.29298E+13  5.040173     0.32808E+04     0.29318E+13  0.280000
     0.67364E+00     0.87096E+12     0.29795E+13  5.040173     0.33172E+04     0.29866E+13  0.280000
     0.68718E+00     0.91201E+12     0.30320E+13  5.040173     0.33532E+04     0.30420E+13  0.280000
     0.70110E+00     0.95499E+12     0.30875E+13  5.040173     0.33889E+04     0.30982E+13  0.280000
     0.71540E+00     0.10000E+13     0.31465E+13  5.040173     0.34243E+04     0.31553E+13  0.280000
     0.73009E+00     0.10471E+13     0.32096E+13  5.040173     0.34595E+04     0.32138E+13  0.280000
     0.74515E+00     0.10965E+13     0.32774E+13  5.040173     0.34945E+04     0.32742E+13  0.280000
     0.76058E+00     0.11482E+13     0.33486E+13  5.040173     0.35294E+04     0.33364E+13  0.280000
     0.77639E+00     0.12023E+13     0.34225E+13  5.040173     0.35644E+04     0.34006E+13  0.280000
     0.79258E+00     0.12589E+13     0.34993E+13  5.040173     0.35995E+04     0.34667E+13  0.280000
     0.80916E+00     0.13183E+13     0.35791E+13  5.040173     0.36350E+04     0.35350E+13  0.280000
     0.82612E+00     0.13804E+13     0.36620E+13  5.040173     0.36708E+04     0.36052E+13  0.280000
